PREFIXO: ;D2-078
NOME DO POSTO: ;REPRESA
MUNICÍPIO: ;PIQUETE
CURSO D'ÁGUA: ;PIQUETE,RIB
LATITUDE: ;22°36'00"
LONGITUDE: ;45°13'00"
 
Obs: valores com --- representam dados inexistentes.
 
Dados de chuva (mm)
 
Mês/Ano;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;Chuva máxima;Chuva total
  05/1964; 21,8;  1,0;  0,0;  0,0;  0,0; 15,9;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  9,0;  4,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  3,0;  0,0;  0,0;  0,0;  0,0;  0,0;2,0;4,0;0,0;21,8;60,7
  06/1964;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  5,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  7,0;  9,9;  3,0;2,0;9,0;---;9,9;35,9
  07/1964;  1,0;  3,0; 14,9; 26,8;  3,0;  1,0;  0,0;  0,0;  0,0;  2,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  4,0;  3,0;  0,0;  3,0;  0,0;  0,0;  0,0;  0,0;  0,0;  2,0;  0,0;  0,0;0,0;0,0;0,0;26,8;63,7
  08/1964;  0,0;  0,0;  0,0;  9,9;  7,0;  0,0;  0,0;  0,0;  3,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  7,0;  4,0;  0,0;  5,0;  1,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;0,0;9,9;36,9
  09/1964;  0,0;  0,0;  6,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  1,0;  1,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  2,0; 12,9;  3,0;  1,0;0,0;0,0;---;12,9;26,9
  10/1964; 18,9;  1,0; 27,8; 41,6;  4,0;  6,0;  9,9;  2,0;  7,0;  0,0;  2,0;  2,0;  8,0;  0,0;  0,0;  0,0;  0,0;  8,0;  0,0;  8,0;  9,0;  0,0;  0,0;  0,0;  2,0;  1,0; 17,9;  0,0;0,0;0,0;8,0;41,6;184,1
  11/1964;  2,0; 17,9;  9,9;  1,0;  0,0; 24,8;  1,0;  0,0;  0,0;  9,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  7,0;  0,0; 45,6;  2,0; 25,8;  3,0;  0,0;  7,0;  0,0;  3,0;  0,0;  0,0;0,0;0,0;---;45,6;159,0
  12/1964; 42,6; 29,7;  4,0; 16,4;  2,0;  0,0;  0,0;  0,0; 11,9;  0,0;  2,0;  0,0;  3,0; 39,6; 15,9;  1,0;  0,0;  8,0; 11,9;  0,0;  0,0;  2,0; 24,8;  7,0;  2,0;  1,0; 13,9; 26,8;3,0;8,0;4,0;42,6;280,5
  01/1965;  1,0; 22,8;  2,0;  6,0; 31,7;  6,0;  3,0;  0,0; 24,8; 22,8; 13,9;  0,0;  0,0;  5,0;  9,9; 13,9;  0,0;  0,0;  1,0; 59,4;  3,0; 13,9; 12,9;  1,0; 19,8;  8,0;  0,0; 28,8;7,0;3,0;0,0;59,4;320,6
  02/1965;  8,0; 23,8;  0,0;  0,0;  3,0;  2,0;  2,0;  0,0; 22,8; 59,4;  1,0;  0,0;  4,0;  2,0;  4,0;  3,0; 29,7; 11,9;  1,0;  0,0;  6,0;  9,0; 12,9; 21,8; 13,9; 93,6;  3,0;  3,0;---;---;---;93,6;340,8
  03/1965;  0,0;  0,0;  9,9;  1,0;  0,0;  0,0;  6,0; 21,8;  3,0;  9,9; 17,9;  0,0;  0,0;  0,0;  0,0;  0,0;  1,0; 19,8;  3,0; 11,9;  2,0;  1,0;  3,0;  0,0;  0,0;  0,0;  5,0;  0,0;0,0;0,0;0,0;21,8;116,2
  04/1965;  2,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 17,9;  5,0;  0,0;  0,0;  1,0;  7,0;  0,0;  0,0;  0,0;  0,0;  4,0;  0,0;  5,0;  0,0;  0,0;  0,0;  0,0;  0,0;  6,0;45,6;6,0;---;45,6;99,5
  05/1965; 11,9;  6,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  9,0;  1,0;  0,0;  2,0;  2,0; 13,9; 26,8; 18,9;  6,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;0,0;26,8;97,5
  06/1965;  0,0;  0,0;  0,0;  5,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  2,0;  0,0;  2,0;  9,9;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  4,0;  0,0;  0,0;  0,0;0,0;0,0;---;9,9;22,9
