PREFIXO: ;G5-002
NOME DO POSTO: ;MORRO REDONDO
MUNICÍPIO: ;CANANEIA
CURSO D'ÁGUA: ;IPIRANGUINHA,R
LATITUDE: ;25°04'00"
LONGITUDE: ;48°08'00"
 
Obs: valores com --- representam dados inexistentes.
 
Dados de chuva (mm)
 
Mês/Ano;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;Chuva máxima;Chuva total
  12/1972;  6,1; 25,7; 24,6;  1,8;  1,2;  0,0; 10,6;  2,3;  0,2;  0,1; 15,5;  0,0;  1,2;  4,9;  0,0;  0,0;  0,0;  0,8;  5,6;  1,8;  2,2;  9,5; 92,1; 10,4;  2,9;  0,0;  0,0;  0,0;0,0;0,8;0,0;92,1;220,3
  01/1973;  0,0;  0,0;  0,0;  5,5;  2,8; 19,4;  0,0;  3,4; 12,3; 12,8;  0,5; 16,2;  0,0; 52,9;  2,2; 88,1;  4,7;  0,0;  0,0;  0,0; 36,3;  1,5;  3,2;  0,3;  3,3;121,6;  4,8;  0,9;0,0;0,0;7,4;121,6;400,1
  02/1973; 38,6; 24,8;  0,2;  0,0;130,8; 12,1;  1,5;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 26,1; 35,2; 28,4;  1,9; 17,3; 83,2;  4,6;  1,2;  5,9;  0,0;  0,0;  0,0;  0,0; 31,5;  0,0;---;---;---;130,8;443,3
  03/1973;  0,0;  0,0;  0,0;  4,6; 32,4;  0,0;  0,0; 38,6; 16,2;  3,8;  1,3; 12,5; 16,6;  4,7;  0,0;  0,0;  0,0; 10,9;  0,0;  0,0; 17,5;  1,2; 54,6; 14,9;  7,8;  6,5;  0,0;  0,0;4,9;3,1;24,2;54,6;276,3
  04/1973; 23,6;  1,3; 15,4;  0,0;  1,6;  0,0;  0,0;  0,3; 15,6;194,1;196,1; 25,7; 17,6;  3,2;  5,1;  0,0; 26,6;  1,2; 14,3; 17,1;  7,0; 21,6;  0,0;  0,0;  0,0;  0,0;  0,0;  0,3;3,1;0,3;---;196,1;591,1
  05/1973;  0,0;  0,1; 24,0; 17,0; 51,0; 56,3;  0,0;  3,1;  8,2;  0,5;  0,0;  0,0;  0,0;  0,0;  0,0;  5,6;  0,0;  0,0;  0,0;  0,0;  0,4; 42,9;  0,5;  3,7;  0,0;  1,4;  0,9;  0,3;0,5;0,0;0,0;56,3;216,4
  06/1973;  0,0;  0,0;  0,0;  2,1;  0,0;  0,1;  0,0;  0,0;  0,0;  4,4;  0,0;  0,0;  0,0;  0,4;  3,3;  0,0;  0,0; 15,2;  0,6;  0,0;  0,0;  0,0;  0,1;  8,6; 12,8;  0,0; 12,1;  0,0;0,1;0,0;---;15,2;59,8
  07/1973;  0,0; 22,3;  7,8; 14,2;  4,8;  0,2;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,1;  0,0;  0,4;  0,0;  0,0;  1,8;  3,6;  3,1; 24,8; 26,5;  0,0;  4,8;  0,5;  0,0;  0,0;  9,5;0,0;0,0;0,0;26,5;124,4
  08/1973;  0,0;  0,1;  2,0;  0,5;  0,1;  0,1;  0,0;  0,0;  0,0;  0,0;  0,3;  0,3;  0,0;  0,4;  0,2;  0,0;  0,0;  0,0;  0,0;  0,4;  0,1;  1,4; 33,5;  3,1;  0,6;  9,3; 60,4; 66,5;6,6;0,0;14,0;66,5;199,9
  09/1973;  2,9;  1,6; 12,4;  0,4;  0,0;  0,0;  7,8;  0,0;  2,9;  4,1;  0,1;  3,6; 14,2;  2,4; 14,5;  0,0;  2,6;  2,3;  0,6;  5,0; 13,5; 21,1;  0,2;  0,8; 11,1;  1,5;  0,3;  0,0;8,1;14,6;---;21,1;148,6
  10/1973; 10,6;  5,4;  6,1;  0,0;  0,0;  0,0;  1,6;  0,4;  0,8;  2,2;  5,4;  0,1;  2,8;  2,7;  0,1;  0,0;  0,0;  1,4; 16,1;  0,4;  0,0;  0,0;  0,0; 14,3;  0,4;  6,6; 15,4; 25,9;45,0;0,3;14,5;45,0;178,5
  11/1973;  4,1;  4,7;  5,4;  0,1;  4,6;  0,7;  9,5;  0,0;  0,0; 12,3;  2,9;  3,3;  2,4; 78,1;  2,9;  0,0;  0,0;  8,4;  3,8;  0,0;  0,0;  0,0;  0,0;  0,0; 14,1;  0,8;  0,0; 12,3;0,0;0,0;---;78,1;170,4
  12/1973;  0,0;  0,0; 23,0; 11,9;  3,0;  0,0;  0,0;  2,1;  0,0;  0,0;  0,0;  0,3;  0,0;  0,0;  0,0;  0,7;  3,6;  4,2;  0,6; 32,1;  5,6;  0,0;  0,0;  2,5; 81,8;  1,1; 18,8;  5,7;0,6;8,7;6,1;81,8;212,4
  01/1974;  8,2; 21,3;  5,6;  0,3;  0,0;  0,0;  0,0;  2,3; 38,6;  0,0; 39,1;  3,5;  0,0;  2,3; 29,0;  5,0; 27,0; 14,2;  2,7;  1,0;  0,1;  0,0;  0,0;  0,0;  0,0;  0,0; 38,0;  0,8;0,2;51,1;16,2;51,1;306,5
  02/1974; 24,4; 35,1;  7,5;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,6;  0,0;  0,0;  0,0;  0,0; 12,9; 11,3;  0,0;  6,1;  0,0; 29,2;  9,1;  9,6; 19,8;  0,0;  2,7;  0,0;---;---;---;35,1;168,3
  03/1974;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  4,2;  3,0;  0,1;  0,2;  3,5;  8,9;  5,2;  2,1;  0,0;  0,0; 52,1; 34,1;  3,4;  2,4; 26,7; 16,6; 17,3;  8,9;  8,8; 18,9;  3,4;  0,0;0,0;0,0;0,0;52,1;219,8
