PREFIXO: ;B6-003
NOME DO POSTO: ;CASTORES
MUNICÍPIO: ;ONDA VERDE
CURSO D'ÁGUA: ;GOTINHA,COR DA/CONTINHA,COR DA
LATITUDE: ;20°37'47"
LONGITUDE: ;49°18'27"
 
Obs: valores com --- representam dados inexistentes.
 
Dados de chuva (mm)
 
Mês/Ano;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;Chuva máxima;Chuva total
  06/1941;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;---;0,0;0,0
  07/1941;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  6,5;  3,5;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  6,2;  0,0; 14,4; 11,6;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;0,0;14,4;42,2
  08/1941;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  8,8;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;0,0;8,8;8,8
  09/1941;  0,0;  0,0; 11,0; 15,2;  0,0;  0,0; 12,5;  0,0;  0,0;  0,0;  3,0; 18,8;  0,0;  1,5; 32,5;  0,0;  0,4;  2,5;  0,0;  0,0;  0,0;  7,6;  0,0;  0,0;  0,0; 16,0;  5,5; 11,2;0,0;0,3;---;32,5;138,0
  10/1941;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 11,0;  0,2;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 17,5;0,0;0,0;0,0;17,5;28,7
  11/1941; 36,1;  1,4;  0,0;  0,0;  1,3; 12,5;  4,5;  0,0;  2,5;  0,0;  0,0;  0,0; 64,8;  0,0;  0,0;  0,0;  5,0; 25,0;  0,0;  0,0;  0,0;  0,0;  8,0;  0,0;  0,0;  1,0; 17,0;  0,0;16,5;0,5;---;64,8;196,1
  12/1941;  0,0; 22,5;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 19,5;  0,0; 50,3;  0,0;  0,0; 12,1;  8,5; 11,7;  0,0; 16,0; 14,4;  0,0; 13,9;  0,0;  6,0;  0,0;  0,0;  0,0;  3,5;  0,0;0,0;27,5;13,3;50,3;219,2
  01/1942;  0,0;  0,0;  3,1;  0,0; 53,5;  0,0;  2,1;  0,0; 15,0; 71,0;  2,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 28,0;  0,0;  0,0;  0,0; 10,2;  1,1;  0,0;  0,0;0,0;5,5;3,1;71,0;194,6
  02/1942;  4,2;  9,2;  2,8; 35,5;  0,0;  0,0;  0,0;  0,0;  0,0;  1,2;  3,0;  0,0;  0,0;  0,0;  2,0;  0,0;  0,0; 11,0;  2,5; 12,0; 43,0;  0,7; 14,4;  0,0;  0,0;  0,0;  0,0;  0,6;---;---;---;43,0;142,1
  03/1942; 18,6;  0,0; 20,4;  2,0; 12,7; 18,5;  6,4;  0,0;  0,0;  4,8; 16,0; 21,8;  3,5; 25,3;  2,7;  0,0;  0,0;  1,0;  0,0;  0,0; 10,5;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;6,7;25,3;170,9
  04/1942;  0,0;  0,0;  0,0;  0,0;100,5;  0,3;  4,0;  1,5;  0,0;  0,0;  0,0;  0,0;  0,0; 35,0; 22,2;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;---;100,5;163,5
  05/1942;  0,0;  0,0;  0,0;  0,0;  0,0; 15,5; 27,0;  1,1;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,5;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;0,0;27,0;44,1
  06/1942;  0,0;  0,0;  0,0;  0,0;  0,0;  0,6;  0,0;  0,0;  0,0;  1,3;  0,6;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;---;1,3;2,5
