PREFIXO: ;A7-001
NOME DO POSTO: ;POPULINA
MUNICÍPIO: ;POPULINA
CURSO D'ÁGUA: ;GRANDE,R
LATITUDE: ;19°56'00"
LONGITUDE: ;50°32'00"
 
Obs: valores com --- representam dados inexistentes.
 
Dados de chuva (mm)
 
Mês/Ano;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;Chuva máxima;Chuva total
  11/1965;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 12,2; 11,0;  0,0; 24,5;  0,0;  0,0; 63,8;  0,0;  0,0; 62,3;  0,0;  0,0; 10,2;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;---;63,8;184,0
  12/1965; 19,2;  0,0;  0,0; 13,9; 21,5;  0,0; 11,7; 39,7;  9,2;  0,0; 28,2; 22,0;  0,0;  0,0;  0,0; 62,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 16,3;  0,0;  0,0; 24,0; 10,4;0,0;24,6;25,9;62,0;328,6
  01/1966;  0,0;  8,0;  0,0;  0,0;  0,0; 44,5; 11,5; 15,0; 17,0; 19,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 34,0;  0,0;  0,0;  0,0;  0,0;  0,0; 13,0;  0,0;  0,0;0,0;0,0;15,5;44,5;177,5
  02/1966;  0,0;  0,0;  0,0; 10,0; 40,0; 30,0; 50,0; 50,0;  5,0;  9,3; 10,0; 20,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 34,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;---;---;---;50,0;258,3
  03/1966;  0,0;  0,0;  0,0;  0,0;  0,0; 42,6; 10,0; 23,7;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 26,0; 26,4;  0,0; 16,0;0,0;0,0;0,0;42,6;144,7
  04/1966;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 22,1;  0,0;  0,0;0,0;0,0;---;22,1;22,1
  05/1966;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 18,1;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 42,4;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;0,0;42,4;60,5
  06/1966;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;---;0,0;0,0
  07/1966;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;0,0;0,0;0,0
  08/1966; 12,5;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;30,5;0,0;30,5;43,0
  09/1966;  0,0; 16,2;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 18,3;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;---;18,3;34,5
  10/1966;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 49,8;  0,0;  3,3;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  3,8;  0,0;  0,0;  0,0; 34,2;  0,0;  0,0;  0,0; 17,7; 10,0;0,0;0,0;8,0;49,8;126,8
  11/1966;  0,0;  0,0;  0,0;  0,0;  0,0; 30,6;  1,7;  2,2;  0,0;  0,0; 60,5;  0,0; 21,7;  0,0;  0,0; 63,6;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 12,3;  3,0;0,0;0,0;---;63,6;195,6
  12/1966;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  2,5;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 26,0; 10,2;  0,0;  0,0; 29,0;  9,7; 35,0; 79,2;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;0,0;79,2;191,6
  01/1967;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 32,0;  0,0; 36,2; 16,4; 24,5; 36,7; 60,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;122,2;  0,0; 13,0;  0,0;0,0;0,0;0,0;122,2;341,0
  02/1967;  0,0;  0,0;  0,0;  0,0;  0,0; 67,5;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 47,5;  0,0;  5,6;  0,0;  0,0; 37,7;  0,0;  0,0;  0,0;  0,0;---;---;---;67,5;158,3
