PREFIXO: ;A6-001
NOME DO POSTO: ;RIOLANDIA
MUNICÍPIO: ;RIOLANDIA
CURSO D'ÁGUA: ;GRANDE,R
LATITUDE: ;19°58'00"
LONGITUDE: ;49°41'00"
 
Obs: valores com --- representam dados inexistentes.
 
Dados de chuva (mm)
 
Mês/Ano;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;Chuva máxima;Chuva total
  03/1961;  0,5; 16,5;  0,0;  0,0; 28,0;  0,0;  0,0; 17,0;  0,0;  0,0;  0,0;  0,0;  6,6;  0,4;  0,0;  0,0; 43,7;  0,0;  0,0;  0,0;  1,6;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;0,0;43,7;114,3
  04/1961;  0,0;  7,6; 17,0;  0,0; 43,1;  1,3;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 14,2;  1,1; 14,5;  0,0;  0,0;  0,0; 11,0;  0,0;  0,0;0,0;0,0;---;43,1;109,8
  05/1961;  0,0;  0,0;  9,7; 30,5; 11,4;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;0,0;30,5;51,6
  06/1961;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;---;0,0;0,0
  07/1961;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;0,0;0,0;0,0
  08/1961;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,8;  0,0;  0,0;  0,0;  2,7;  0,0;  0,0;0,0;3,7;0,0;3,7;7,2
  09/1961;  0,0;  0,0;  0,0;  1,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;---;1,0;1,0
  10/1961;  0,0;  1,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  7,0;  3,5;  0,0;  0,0;  0,0;  2,6;  6,4;  0,0;  5,9;  5,7;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  3,0;  0,0;  4,9;6,8;26,9;0,0;26,9;73,7
  11/1961;  0,0;  0,0;  8,5;  0,0;  0,0;  0,0;  0,0;  0,0;  2,4;  0,0;  4,7; 20,0;  9,0; 12,1;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 36,6;  2,4; 29,9;  0,0;  0,0;  0,0;0,0;0,0;---;36,6;125,6
  12/1961;  4,6;  0,0;  9,0;  0,0;  2,1;  0,0;  3,6;  1,7;  0,0;  0,0;  0,0; 61,6;  0,0;  3,6;  4,1;  3,2; 11,0;  1,7;  0,0;  4,9;  6,1;  3,4; 17,0;  3,0;  7,5; 72,5; 16,5;  0,0;0,0;4,0;0,0;72,5;241,1
