PREFIXO: ;C6-031
NOME DO POSTO: ;NOVA ITAPIREMA
MUNICÍPIO: ;NOVA ALIANCA
CURSO D'ÁGUA: ;FARTURA,RIB DA
LATITUDE: ;21°05'00"
LONGITUDE: ;49°33'00"
 
Obs: valores com --- representam dados inexistentes.
 
Dados de chuva (mm)
 
Mês/Ano;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;Chuva máxima;Chuva total
  09/1956;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 36,7; 17,8;  0,0;  0,0;  5,7;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;---;36,7;60,2
  10/1956;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  5,4;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 11,4;  0,0;  0,0;  0,0;  0,0;  6,5;  0,0;  0,0;  0,0;  0,0;  7,3;2,5;81,2;0,0;81,2;114,3
  11/1956;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  1,0;  0,0;  0,0;  0,0;  7,2;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  5,6; 10,0;  0,0;  0,7;  0,3;  0,0;  0,0;0,0;0,0;---;10,0;24,8
  12/1956;  0,0;  0,0;  0,0;  0,0;  0,1;  4,3; 54,2;  5,6;  0,0;  0,0;  0,0;  0,0;  0,2; 24,6;  0,7;  0,0;  0,0;  0,0;  0,0;  4,3;  1,3;  0,0;  0,0; 50,5; 16,6;  0,0;  0,0;  0,0;0,0;0,0;0,0;54,2;162,4
  01/1957;  0,0;  0,0;  0,0;  0,0;  8,7;  0,7;  0,0;  0,0;  2,3; 15,6; 37,3;  4,5;  1,0;  0,0; 31,0; 23,0;  3,4; 30,0;  0,0; 21,0;  0,0;  2,0;  0,0;  0,5;  0,0;  5,3;  6,7;  0,0;0,0;0,2;0,4;37,3;193,6
  02/1957;  0,0;  5,0; 17,5;  3,0;  0,0;  0,0;  5,0;  7,0;  0,0; 15,2; 21,6;  0,0;  0,0;  0,0;  6,7; 10,8; 10,0;  0,0;  0,0;  0,0;  0,0;  0,6;  0,0;  0,0;  0,0;  6,1; 14,2;  0,0;---;---;---;21,6;122,7
  03/1957;  0,3;  0,0;  0,0;  0,0;  0,0;  0,0;  1,6; 39,0;  0,0; 95,3;  0,0;  4,8;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  3,5;  4,2; 26,2;  0,0;  0,0;  2,5;  0,0;  0,0;23,5;18,6;0,4;95,3;219,9
  04/1957; 16,2; 34,1;  0,0;  0,0;  6,4;  0,6;  0,0;  0,0;  0,1;  0,5; 19,1;  0,0;  0,0;  2,2;  0,5;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  5,6;  0,0;0,0;26,6;---;34,1;111,9
  05/1957;  5,7;  0,0;  0,0;  0,0;  0,0;  0,0; 10,0;  1,5;  0,0;  4,1;  0,1;  0,0;  0,0;  0,0;  0,0; 10,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;0,0;10,0;31,4
  06/1957;  0,0;  0,0;  0,2;  0,0;  0,0;  0,0;  0,0; 10,0;  0,0;  0,2;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;---;10,0;10,4
